"","Id","Id.Type","Standard.Value"
"867",44450105,"cid",NA
"868",44450132,"cid",NA
"869",44450133,"cid",NA
"870",44450134,"cid",NA
"871",44450135,"cid",NA
"872",44450137,"cid",NA
"873",44450169,"cid",NA
"874",44454060,"cid",NA
"875",44454092,"cid",NA
"876",44454117,"cid",NA
"877",44454367,"cid",NA
"878",44454432,"cid",NA
"879",44576247,"cid",NA
"880",44576256,"cid",NA
"881",44579642,"cid",NA
"882",44579644,"cid",NA
"883",44579997,"cid",NA
"884",44579999,"cid",NA
"885",46905972,"cid",NA
"886",54458823,"cid",NA
"887",71716660,"cid",NA
"888",122178176,"cid",NA
"889",122178177,"cid",NA
"890",122178178,"cid",NA
"891",122178179,"cid",NA
"892",122178180,"cid",NA
"893",122178184,"cid",NA
"894",122178185,"cid",NA
"895",122178186,"cid",NA
"896",122178187,"cid",NA
"897",122178188,"cid",NA
"898",122178189,"cid",NA
"899",127046471,"cid",NA
"900",127046472,"cid",NA
"901",127046473,"cid",NA
"902",127047409,"cid",NA
"903",127047523,"cid",NA
"904",127047524,"cid",NA
"905",127047525,"cid",NA
"906",127048059,"cid",NA
"907",127048060,"cid",NA
"908",127048061,"cid",NA
"909",134134505,"cid",NA
"910",134145552,"cid",NA
"911",134149719,"cid",NA
"912",134151706,"cid",NA
"913",134152133,"cid",NA
"914",134153496,"cid",NA
"915",134153772,"cid",NA
"916",134155656,"cid",NA
"917",16114096,"cid","0.0006"
"918",44454117,"cid","0.0005"
"919",44454060,"cid","0.0008"
"920",25022640,"cid","0.0004"
"921",44454337,"cid","0.0004"
"922",44454367,"cid","0.0006"
"923",44454303,"cid","0.0003"
"924",44560945,"cid","0.0009"
"925",67457995,"cid","0.0006"
